Taxon	FN31	FN32	FN33	FN34	FN35	FN36	FN37	FN38	FN39	FN40	FN41	FN42	FN43	FN44	FN45	FN46	FN47	FN48	FN49	FN50	FN51	FN52	FN53	FN54	FN55	FN56	FN57	FN58	FN59	FN60
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	5.13810146295e-06	1.92682589635e-06	1.70392076428e-06	3.54478739014e-05	2.54120564961e-06	3.53315764534e-05	0.0	0.0	1.81833977497e-05	6.08478539976e-06	2.79019054855e-05	7.99888015678e-06	1.21746032906e-05	0.000169909405751	0.000103273186265	6.50361031668e-06	2.22997758873e-06	2.56049707783e-05	0.0	0.0	1.85260876261e-05	8.63672955841e-05	0.0	1.08535208822e-05	6.15798147525e-06	2.78741759697e-06	6.39125063353e-07	5.98279348593e-05	2.69328950497e-05	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria	0.000460716431177	0.000220139858658	4.34499794891e-05	0.00198508093848	0.00012960148813	3.53315764534e-05	0.000297347774459	1.33693414262e-05	0.00134153067842	0.00272801212089	0.00110749101773	0.00541124242606	0.001232069853	0.00732237236912	0.00126414029854	3.57698567417e-05	4.45995517745e-05	0.000603850560856	2.5842889329e-05	6.60596518656e-05	2.1999729056e-05	0.000344402919428	2.72486703173e-05	0.000682565868812	8.31327499159e-05	0.00224572944396	0.000134216263304	0.0020191928015	0.00153517501783	0.00167672082975
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0162860689371	0.00932294709948	0.0064961979138	0.0065972986723	0.000886880771713	0.010518418143	0.00497523073604	0.000464107138082	0.00493376192275	0.00239132066211	0.00392772977219	0.0020257163997	0.0133287556825	0.00468696903311	0.00580624802777	0.00263233627568	0.00640449563482	0.00914310831543	0.000521556493731	0.000264238607463	0.00251144275381	0.00160685820303	0.00180994052454	0.272366694645	0.00551447241109	0.00349913822339	0.00524529939494	0.00652348844723	0.00463377174831	0.0102924231252
k__Bacteria;p__SR1;c__	0.00314965619679	0.000739901144197	3.0670573757e-05	0.00140892817112	0.0	9.35247612001e-05	3.30386416065e-05	0.0015355643581	0.0	1.82543561993e-05	6.43890126589e-05	7.99888015678e-06	0.0478145369633	0.0147712730191	0.000162559645046	1.46331232125e-05	1.11498879436e-05	0.000145094834411	4.69870715073e-06	3.6699806592e-06	2.43154900092e-05	0.000371059492139	1.04802578143e-05	6.99449123518e-05	0.00258404297655	0.0600149591411	0.0311822727159	0.113562394553	0.00125336496963	0.00606878457937
k__Bacteria;p__Spirochaetes;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.73968263244e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07899073763e-06	0.0	0.0	0.0	1.97069963779e-06	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes	0.000219653837541	0.000836242439015	7.28426126728e-05	0.000849251176145	5.08241129922e-06	0.000455153837841	0.000664659731143	0.000185260874049	6.66724584156e-05	0.00136907671495	0.00224073764053	0.000511928330034	0.00185053970016	0.0270409011706	0.00222037350469	0.00101293730682	0.000613243836899	0.0105087067569	9.39741430145e-05	0.000198178955597	0.00021999729056	0.00301859029381	0.00121675793225	0.000203805003232	0.00110612742249	0.00398043232847	0.000152111765078	0.00404287269812	0.00220192839529	0.000161578650805
k__Bacteria;p__Synergistetes;c__Synergistia	5.65191160924e-05	0.000191237470212	5.83592861765e-05	0.000403906056144	2.54120564961e-06	0.000326297500187	1.94344950627e-06	9.54952959017e-06	0.000200017375247	0.000139950064194	6.0096411815e-05	4.19941208231e-05	2.1914285923e-05	0.00162317708898	0.000701875173317	0.000104057765067	8.9199103549e-06	0.000245380969959	2.81922429044e-05	2.38548742848e-05	5.44203824016e-05	0.000134349126464	2.09605156287e-06	1.68832547056e-05	2.4631925901e-05	0.000145874854241	8.30862582359e-06	0.000100959640075	0.000172107768367	0.0
k__Bacteria;p__TM7;c__TM7-3	0.0100398502586	0.00637008641332	0.00190626135503	0.0236951562727	5.08241129922e-06	0.000683769920774	0.00692839748984	0.000244467957508	0.000957658948151	0.00025150446319	0.00286101846248	0.00644109824625	0.00347463177912	0.0230317622136	0.0102546449028	0.0189076210932	0.0264319243592	0.013685856881	0.00977800958066	0.0123054451503	0.00151682342439	0.00893634943568	0.00347525349124	0.00210920089144	0.00460770963886	0.003856856815	0.0127070845096	0.00376990774532	0.0105570379596	0.00296113417258
k__Bacteria;p__Tenericutes;c__Mollicutes	2.95440834119e-05	0.000890193564112	6.73048701889e-05	0.000758884060988	2.54120564961e-05	0.000151717945947	0.000654942483612	5.92070834591e-05	5.85909483046e-05	0.00050300892638	0.000452869389034	0.000835882976383	0.000482114290306	0.00315959192822	0.0021438748482	0.000193482406921	3.34496638309e-05	0.0135898382406	3.05415964797e-05	8.99145261504e-05	0.00686970486785	0.000396649801942	9.64183718919e-05	5.90913914696e-05	0.000328682261242	0.00223550891277	0.000203241770146	0.00228841850837	0.000201011363054	6.77808747019e-05
k__Bacteria;p__Tenericutes;c__RF3	4.28175121912e-07	0.0	1.70392076428e-06	4.94273171302e-05	0.0	0.0	1.55475960501e-05	0.0	0.0	3.85369741985e-05	0.000103022420254	1.79974803528e-05	2.1914285923e-05	0.000614565935695	0.000269657764136	0.0	6.68993276618e-06	6.40124269458e-05	0.0	0.0	3.70521752522e-05	5.11806196054e-05	0.0	2.41189352937e-06	3.23294027451e-05	5.48192127404e-05	1.91737519006e-05	0.0	0.000105103980682	0.0
