Taxon	FN31	FN32	FN33	FN34	FN35	FN36	FN37	FN38	FN39	FN40	FN41	FN42	FN43	FN44	FN45	FN46	FN47	FN48	FN49	FN50	FN51	FN52	FN53	FN54	FN55	FN56	FN57	FN58	FN59	FN60
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	8.52068492605e-05	0.000294322655667	2.81146926106e-05	2.69603547983e-05	0.000155013544626	0.0	0.00014575871297	4.20179301968e-05	0.000121222651665	1.62260943994e-05	5.7950111393e-05	7.99888015678e-06	1.21746032906e-05	0.0	3.82493282462e-05	8.94246418543e-05	8.02791931941e-05	0.000145094834411	1.40961214522e-05	2.01848936256e-05	0.000461994310175	0.000189794797703	6.49775984489e-05	4.82378705874e-06	0.000105455432764	6.68980223272e-05	1.15042511404e-05	4.56188003303e-05	6.7660687564e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	3.46821848749e-05	9.82681207137e-05	2.81146926106e-05	1.44787090583e-05	0.00165940728919	0.0	5.05296871629e-05	0.000108864637328	0.0	0.000123723969795	0.000289750556965	4.99930009799e-05	0.0	0.000432003701856	0.000107098119089	0.000434115988638	0.000383556145261	0.000497163182613	2.34935357536e-06	5.5049709888e-06	0.000890410086528	0.00709704591861	1.04802578143e-06	2.41189352937e-05	0.000177811715098	7.71185535161e-05	7.15820070956e-05	1.72005312721e-05	0.000109045379957	6.84655300019e-07
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	6.16572175554e-05	0.000130060748003	4.04681181516e-05	0.00016176212879	0.00052094715817	3.94882325067e-05	6.02469346943e-05	0.000315134476476	0.000256587946024	0.000170373991193	0.000261848651479	0.00014997900294	4.86984131622e-06	0.000755554591531	0.000898859213785	8.12951289585e-05	0.000359026391785	0.00230017987492	1.87948286029e-05	2.20198839552e-05	0.000149366581485	0.0015151595929	8.59381140776e-05	2.05010949997e-05	7.3895777703e-05	0.000251796722926	0.000347684034464	0.000366446101013	0.00103330351008	6.84655300019e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	6.16572175554e-05	0.000285170232659	3.45043954766e-05	8.9368583498e-05	2.54120564961e-06	9.35247612001e-05	0.000143815263464	0.000185260874049	0.000204058130302	0.00102427220896	0.000281165355277	0.000761893334933	0.000482114290306	0.00515331612549	0.00147833653671	0.000437367793797	0.000113728857025	0.00139973840255	0.0	6.78946421952e-05	0.00020262908341	0.00163884609028	3.56328765688e-05	2.65308288231e-05	0.000146252060037	0.00101833656209	6.96646319055e-05	0.000989404472736	0.00025816165255	1.36931060004e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BS11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000199605939243	0.0	0.000104701588299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59939436267e-05	0.0	2.41189352937e-05	7.54352730718e-05	0.0	0.0	1.64526820863e-05	0.000891413136158	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	0.0	0.0	0.0	0.000125814989059	0.0	5.40365286934e-05	6.99641822256e-05	0.0	0.0	0.0	2.36093046416e-05	0.0	0.000158269842777	0.0	0.000185509241994	0.0	3.56796414196e-05	0.000591048075466	0.0	0.0	0.0	0.000119421445746	0.0	0.0	0.00029866210155	2.88033151687e-05	0.0	7.47849185742e-07	8.40831845455e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	0.0172991312755	0.049010261793	0.0247813976154	0.0205178285331	0.00213715395132	0.115746244461	0.0533982186342	0.0684376587609	0.0307541867273	0.0167757533471	0.010218536309	0.00873277741116	0.123340905937	0.0662990116334	0.0350880212666	0.0650442326797	0.0623234136497	0.0348633014623	0.000808177629925	0.0497942975841	0.00707349183173	0.00634533056816	0.0050294757251	0.0114058445004	0.174764284015	0.0580786330504	0.0322655896983	0.172387463655	0.0268514394647	0.0165200477342
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0989183011895	0.143752291116	0.0689427640236	0.135725415776	0.241569550257	0.0588208398108	0.174881303821	0.490817172346	0.301410021477	0.301355081709	0.0928425173528	0.481418601396	0.169112544468	0.202259072078	0.289918433308	0.568438304314	0.0411163267809	0.160263645849	0.118193629023	0.219905241099	0.0710185990341	0.308165974484	0.340335892263	0.270458886863	0.0944341854184	0.368514259964	0.38658629882	0.114224241083	0.163115465919	0.0175696243091
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	0.00619612218919	0.00585032512778	0.00437226068113	0.010404200623	0.0142714109282	0.000650516672347	0.0034729442677	0.00290114708949	0.0690039740826	0.00776012964649	0.00205400950382	0.0457235986962	0.0193284001841	0.00959265123745	0.0471862837909	0.00202262280849	0.00144725545508	0.00515300036914	0.00258898764005	0.00223134824079	0.00336711642604	0.00241935053926	0.0122818141326	0.000354548348818	0.0034700225613	0.00577460012172	0.00781266477443	0.0502285427112	0.0251021150862	0.000657953743319
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04075505549e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;Other	4.28175121912e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73192017956e-05	0.0	0.0	1.46252060037e-05	0.0	0.0	2.24354755723e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	0.00359067657236	0.00235650807123	0.000714794760614	0.00242044074189	0.00481812591166	0.000114308041467	0.00441357382873	0.00043736845523	0.00286489533434	0.000935028689763	0.00140797307681	0.000179974803528	0.00159487303106	0.00300233535056	0.0031230576513	0.000386964813842	0.00392476055616	0.00264584698043	0.000382944632784	0.000592701876461	0.00218839410083	0.00116862414766	0.00100296067283	0.00114323753292	0.00151101470449	0.000639247768904	0.000887105587934	0.00451102628839	0.00489193340086	0.00112283469203
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	0.000532221676537	0.000800114453458	0.00137123023505	0.0017154773905	0.000271909004508	0.00144859463459	0.00204256543109	0.000187170779967	0.000577827972935	0.000644987252375	0.000487210195786	0.000177975083488	0.000494288893596	0.000540456514037	0.000552702793157	0.000104057765067	0.00113505859266	0.00127811479135	0.00022788729681	0.000471592514707	0.000668097035015	0.000882865688193	0.000510388555558	0.000529410629697	0.00207293051411	0.00063460207291	0.00329021582614	0.00213211802855	0.000571502894958	0.000876358784025
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93167037977e-05	0.0	1.21746032906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20594676469e-06	0.0	0.0	0.0	0.0	1.31379975852e-06	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae	0.0	0.0	0.0	9.98531659195e-07	0.0	0.0	3.88689901253e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.20594676469e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	1.15607282916e-05	4.04633438233e-05	0.00209965636178	1.09838482511e-05	2.54120564961e-06	2.07832802667e-06	3.10951921003e-05	4.39278361148e-05	0.0	1.62260943994e-05	1.93167037977e-05	1.99972003919e-06	0.0	6.14565935695e-05	2.10371305354e-05	8.94246418543e-05	1.11498879436e-05	8.74836501593e-05	4.69870715073e-05	0.00100190471996	3.47364142989e-05	0.0035474566964	4.19210312574e-06	8.4416273528e-06	1.53949536881e-06	0.0	1.91737519006e-06	1.49569837148e-06	0.004200217828	6.16189770017e-06
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other	0.0	0.0	4.25980191069e-07	0.0	0.0	0.0	3.88689901253e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.80754686969e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04802578143e-06	0.0	7.69747684407e-07	9.29139198989e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;Other	8.56350243824e-07	0.0	1.95950887892e-05	2.49632914799e-06	2.54120564961e-06	0.0	9.71724753133e-06	0.0	3.23260404439e-05	1.01413089996e-05	1.50241029537e-05	3.99944007839e-06	0.0	0.0	1.91246641231e-06	8.12951289585e-06	0.0	0.000106687378243	4.69870715073e-06	7.3399613184e-06	1.15788047663e-06	8.53010326756e-06	0.0	1.20594676469e-06	4.61848610644e-06	7.43311359191e-06	2.55650025341e-06	8.9741902289e-06	3.0217394446e-05	5.47724240016e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	4.28175121912e-07	1.44511942226e-06	4.68578210176e-06	4.99265829598e-07	0.0	0.0	0.0	0.0	0.0	0.0	2.14630042196e-06	0.0	0.0	0.0	1.33872648862e-05	0.0	0.0	0.000115222368502	0.0	0.0	0.0	2.8789098528e-05	2.09605156287e-06	1.20594676469e-06	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.05652359984e-06	0.0	0.0	0.0	3.61509373938e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36931060004e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	0.00521089123367	0.0129482700235	0.0272035209819	0.0156315138589	0.00663254674548	0.0211095777669	0.0276280781811	0.0286581383001	0.0351808338906	0.0163335922748	0.0320056318923	0.0282940388346	0.0615499243957	0.029475666804	0.00762691605229	0.0551034643106	0.129497028555	0.013323119795	0.00286151265479	0.0279377277682	0.024650117467	0.0193931897788	0.00741478240365	0.0104688238642	0.0765806576262	0.0303233868982	0.0196045221933	0.0379712945569	0.0177750538329	0.0274471463225
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	0.00185100105203	0.000281798287341	0.000641952147941	0.00168402364323	0.00151201736152	0.0175930467458	0.00963950955108	0.00619000508035	0.006626838291	0.000815361243568	0.000100876119832	5.39924410583e-05	0.0036791651144	0.000225943358711	0.0	1.62590257917e-06	0.000162788363977	4.26749512972e-06	2.34935357536e-06	0.00745189572851	0.00276501857819	0.000714396148658	0.000804883800141	3.01486691172e-05	0.00573308075346	0.00223550891277	0.00779860402304	0.000799450779558	0.00743019453433	1.64317272005e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	0.000519376422879	0.000257231257162	0.00120935776245	0.00154922186924	0.000363392407894	0.000396960653094	0.00421145508008	0.000620719423361	0.00200017375247	0.00126969188675	0.0013779248709	9.79862819205e-05	0.00171905398463	0.00520935007845	0.000743949434388	0.000931642177864	0.00328475698819	0.00195878026454	0.000251380832564	0.00091933015513	0.00231112943135	0.00106732917135	0.000132051248461	4.82378705874e-06	0.00497872802274	0.000184898700599	0.00160228653383	9.12376006605e-05	0.000648360180831	0.00105368450673
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	9.41985268207e-06	2.40853237043e-06	0.0002909444705	0.0	0.0016238304101	1.870495224e-05	2.72082930877e-05	0.000112684449164	0.0	0.000545602424179	0.000399211878485	1.99972003919e-06	5.35682544784e-05	0.00338011264632	0.0	0.000206489627554	0.0	0.000151496077105	0.00139081731662	1.10099419776e-05	0.00020610272484	0.0110742065671	0.00249534938559	2.65308288231e-05	9.23697221288e-06	3.71655679596e-06	6.39125063353e-07	0.0	0.000258818552429	3.4917420301e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0.0	0.0	0.0	9.98531659195e-07	0.0	0.0	0.0	0.0	2.22241528052e-05	6.08478539976e-06	0.0	0.0	0.0	0.0	0.0	9.75541547502e-06	0.0	0.000125891106327	3.05415964797e-05	2.20198839552e-05	0.0	0.00135202136791	0.0	0.0	7.69747684407e-07	9.29139198989e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	0.371658146695	0.495450523205	0.543882562373	0.419952459908	0.376863339043	0.227936469669	0.501322517389	0.298785681817	0.199544606905	0.435682804194	0.18194403307	0.137148799168	0.131018210772	0.317347388818	0.263415473766	0.145677619288	0.521747856434	0.357571283172	0.533420729286	0.379861348131	0.57462829142	0.373702757889	0.445776718107	0.21435824337	0.387811199367	0.0912015163552	0.210752767891	0.131600516913	0.365439314932	0.506373798516
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other	1.58424795107e-05	1.58963136449e-05	4.68578210176e-06	5.74155704037e-05	0.0	4.15665605334e-06	7.77379802507e-06	7.63962367214e-06	0.0	5.0706544998e-05	3.43408067514e-05	8.39882416462e-05	1.46095239487e-05	0.000285592405411	5.92864587816e-05	0.000190230601763	3.79096190083e-05	0.000898307724806	1.17467678768e-05	1.8349903296e-06	1.27366852429e-05	0.000306017454724	0.0	1.20594676469e-06	1.23159629505e-05	8.7339084705e-05	1.72563767105e-05	0.000117412322161	3.0217394446e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0034939089948	0.00122016249886	7.45465334371e-05	0.00928334883554	0.0	0.000964344204374	0.000658829382624	0.00450164824881	0.00204664243561	0.00191467913912	0.00131782845909	0.000689903413522	0.00350385082702	0.00646921024662	0.00151084846572	0.0108789141572	0.00010480894667	0.0146887182365	0.000834020519254	0.000363328085261	0.0024523908495	0.00169642428734	0.000125763093772	0.00103832016439	0.00101221820499	0.00529237687744	0.00547282791749	0.00101109209912	0.00310779332879	0.0037094624155
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	0.0	0.0	0.0	3.99412663678e-06	0.0	0.0	1.94344950627e-06	0.0	0.0	0.0	4.29260084393e-06	0.0	0.0	0.0	0.0	1.62590257917e-06	0.0	0.0	0.0	0.0	0.0	6.39757745067e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.0	0.0	3.40784152855e-06	4.99265829598e-07	0.0	0.0	1.94344950627e-06	0.0	0.0	0.0	0.0	0.0	2.67841272392e-05	0.0	3.82493282462e-06	0.0	0.0	2.13374756486e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.53949536881e-05	0.0	0.0	4.11317052158e-05	6.56899879262e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	0.0	0.0	4.25980191069e-07	0.0	0.0	0.0	3.88689901253e-06	0.0	0.0	4.66500213982e-05	4.29260084393e-06	0.0	0.0	0.00017713959323	2.67745297723e-05	0.0	0.0	6.40124269458e-06	0.0	0.0	2.31576095326e-06	4.26505163378e-06	1.04802578143e-06	0.0	1.53949536881e-06	0.0	6.39125063353e-07	1.27134361576e-05	1.37948974645e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	0.00632457472576	0.00999155568551	0.0104654813342	0.03808299895	0.0110186676967	0.0143342283999	0.00570402430089	0.00501159312892	0.0207674606077	0.00593266576477	0.00400070398654	0.0228787969684	0.00262971431076	0.0108832397024	0.0252770685715	0.00319977627581	0.000858541371659	0.0209149936308	0.00767533813071	0.00297268433395	0.00838189677032	0.00559894653225	0.012409673278	0.00082607353381	0.00280265131892	0.0301905199928	0.028388657064	0.0248084010386	0.0204210465466	0.0251966843513
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	0.0	4.33535826678e-06	0.0	0.0	0.0	0.0	7.77379802507e-06	0.0	4.04075505549e-06	2.02826179992e-06	2.14630042196e-06	0.0	9.73968263244e-06	0.0	0.0	8.12951289585e-06	0.0	4.26749512972e-06	0.0	1.8349903296e-06	2.31576095326e-06	9.59636617601e-06	0.0	0.0	8.46722452847e-06	1.48662271838e-05	6.39125063353e-07	5.98279348593e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	0.000806253754561	0.00159878378749	3.36524350945e-05	0.000602613856324	2.28708508465e-05	9.97597452801e-05	0.00169857486848	0.0170459103185	0.00321240026911	0.000947198260563	0.00107958911225	0.00259363689084	0.00696630800285	0.0105633039065	0.00386700708569	0.00758808733698	0.00174607245197	0.00875476625862	0.000754142497692	0.000759685996455	0.00569908770597	0.00504768860858	0.000937983074384	0.000142301718233	0.00221918257414	0.0197181920809	0.00824726981751	0.0213181888888	0.00248111084397	0.000450503187413
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	0.0	0.0	0.0	0.0	2.54120564961e-06	0.0	0.0	0.0	0.0	0.0	1.93167037977e-05	0.0	9.73968263244e-06	0.000202445249405	6.11989251939e-05	8.12951289585e-06	0.0	0.0	0.0	0.0	0.0	6.82408261405e-05	0.0	3.61784029406e-06	3.07899073763e-06	0.0	1.59781265838e-05	2.6174721501e-05	8.2769384787e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	0.0980992021813	0.0328629790752	0.0622225005293	0.120612139848	0.145606001311	0.0851532559087	0.0404976008116	0.0308449805763	0.0848417135226	0.0817206961806	0.124775175031	0.144361789349	0.0552361751292	0.0780914474112	0.125618443826	0.0544352183506	0.00820631752651	0.0427154925009	0.0695995996702	0.0703278393723	0.0221259380279	0.063402125062	0.118692063825	0.098417315466	0.0223850324102	0.0707195718527	0.104236823957	0.0217429672263	0.109840885711	0.057297432748
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.43492065811e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.91209891336e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	0.000764720767735	0.00284447672948	0.000487321338583	0.00397615306692	0.000627677795453	0.000222381098854	0.00132737601278	0.00105617797267	0.00310532026014	0.00116625053495	0.00104095570465	0.00379546863439	0.00354280955755	0.0181586158529	0.00222611090393	0.00565814097551	0.00158997402076	0.0228631051575	0.00121696515204	4.40397679104e-05	0.00423205314208	0.00446870784929	0.000333272198496	5.54735511756e-05	0.000403347786629	0.0101833656209	0.00252773962556	0.00698565924401	0.00649279840662	0.000678493402319
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	0.000374653231673	0.00131072331599	0.000347173855721	0.00280437616485	0.000231249714114	0.00218432275603	0.00708776034935	0.00370330757507	0.00270326513212	0.00103238525616	0.00214415412154	0.00117183594297	0.0130390001242	0.019156381725	0.00299109746885	0.00606624252288	0.000776032200876	0.0331648384006	7.7528667987e-05	8.07395745024e-05	0.00193597615693	0.00347495081862	0.000381481384442	0.000108535208822	0.0272028831669	0.0163770075214	0.00440932381207	0.0230389898651	0.00140379504198	0.000176641067405
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	0.00841706654655	0.0112757851454	0.00176185407026	0.0103442887234	0.000406592903937	0.00412132447688	0.00570791119991	0.000173801438541	0.0163549560871	0.00346021463066	0.00175782004559	0.0152618633391	0.00410040638826	0.0114779226225	0.00225097296729	0.00517199610434	0.00314203842251	0.0398114620652	0.00517092721938	0.000541322147232	0.00395531970817	0.0157423055803	0.00234757775041	0.00503965152962	0.00316982096439	0.0116291062145	0.0073755032311	0.00495225730798	0.00285882827455	0.000592226834517
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	0.0188799538256	0.00578673987321	0.00447066210527	0.0216152148266	0.00343571003827	0.0275565513056	0.00452046355158	0.00104089872533	0.0635166287172	0.0153093200658	0.0102700475191	0.0234027236187	0.0698505689192	0.0327889002162	0.0323455444314	0.000380461203526	0.00732324640137	0.0148978254979	0.0138987757519	0.00507374826135	0.00235281312851	0.00516071247688	0.00661304268085	0.0538214041079	0.0186825460482	0.10408310221	0.0232603175557	0.0717546336736	0.0355829526599	0.0499688824166
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	0.0230165536784	0.006608531118	0.00682888844303	0.0106258746513	0.00935417799621	0.00253971684859	0.0388709335748	0.0118184978208	0.0369223993195	0.0158873746788	0.00677801673256	0.0103805467235	0.0247241843625	0.0121503300581	0.0151658586496	0.00186816206347	0.000903140923434	0.00335425117196	0.038578735061	0.0419185190894	0.00134429923337	0.0108108396287	0.00546335839862	0.0227911879058	0.0186071107752	0.0338513284368	0.0119088173055	0.0424000574348	0.0167660556184	0.0200213749385
k__Bacteria;p__GN02;c__BD1-5;o__;f__	0.0	0.000178231395412	4.68578210176e-06	0.0	2.54120564961e-06	0.0	0.0	0.0	0.0	1.41978325994e-05	0.000105168720676	0.0	0.0	0.0	1.52997312985e-05	0.0	0.0	8.53499025944e-06	0.0	0.0	3.47364142989e-06	3.8385464704e-05	0.0	0.0	2.4631925901e-05	2.78741759697e-06	2.68432526608e-05	5.98279348593e-06	0.000208894161605	6.84655300019e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04075505549e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
